"Bug ID","Type","Summary","Product","Component","Assignee","Status","Resolution","Updated","Alias","Blocks","Classification","Depends on","Flags","Hardware","Keywords","Last Visit","Number of Comments","Opened","OS","Priority","Reporter","Reporter Real Name","Severity","Summary","Version","Votes","Whiteboard"
85951,"defect","Browser and whole OS freezes on page load.","Core","DOM: Core & HTML","jstenback+bmo","CLOSED","WORKSFORME","2008-07-31 02:29:27",,,"Components",,,"x86","hang",,9,"2001-06-14 12:06:34","Windows 98"," --","leducale","Alexandre Leduc","critical","Browser and whole OS freezes on page load.","Trunk",0,
88089,"defect","multiple select does not work on linux","Core","DOM: Core & HTML","jstenback+bmo","CLOSED","WORKSFORME","2008-07-31 02:29:34",,,"Components",,,"x86",,,7,"2001-06-27 13:28:24","Linux"," --","stummala","Sivakiran Tummala","normal","multiple select does not work on linux","Trunk",0,
90089,"defect","several display errors when cloning / deleting nodes","Core","DOM: Core & HTML","jstenback+bmo","CLOSED","WORKSFORME","2008-07-31 02:29:40",,,"Components",,,"x86",,,7,"2001-07-09 20:42:16","Windows NT"," --","phil","Philipp Metzler","normal","several display errors when cloning / deleting nodes","Trunk",0,
90102,"defect","Nervously clicking on buttons with javascript-events display erros occur","Core","DOM: Core & HTML","jstenback+bmo","CLOSED","WORKSFORME","2008-07-31 02:29:40",,,"Components",,,"x86","perf, testcase",,8,"2001-07-10 00:08:58","Windows NT"," --","phil","Philipp Metzler","normal","Nervously clicking on buttons with javascript-events display erros occur","Trunk",0,
91467,"defect","form won't submit : browser complains about xpconnect wrapper","Core","DOM: Core & HTML","jstenback+bmo","CLOSED","WORKSFORME","2008-07-31 02:29:44",,,"Components",,,"x86",,,5,"2001-07-19 05:54:46","Linux"," --","David.Margery",,"normal","form won't submit : browser complains about xpconnect wrapper","Trunk",0,
106056,"defect","setting image source via dom methods no longer working","Core","DOM: Core & HTML","jstenback+bmo","CLOSED","FIXED","2008-07-31 02:30:30",,,"Components",,,"x86",,,6,"2001-10-22 11:37:54","All"," --","f300v10","Scott Kester","normal","setting image source via dom methods no longer working","Trunk",0,
107668,"defect","view page source does not launch a window","Core","DOM: Core & HTML","jstenback+bmo","CLOSED","WORKSFORME","2008-07-31 02:30:38",,,"Components",,,"x86",,,9,"2001-10-30 16:36:03","Windows NT"," --","stummala","Sivakiran Tummala","blocker","view page source does not launch a window","Trunk",0,
114122,"defect","browser hangs and eventually crashes using the testcase.","Core","DOM: Core & HTML","jstenback+bmo","CLOSED","INVALID","2008-07-31 02:30:59",,,"Components",,,"x86",,,4,"2001-12-07 16:35:59","Windows 2000"," --","stummala","Sivakiran Tummala","major","browser hangs and eventually crashes using the testcase.","Trunk",0,
121129,"defect","crash on display = 'none' on span element when nested in hidden anchor","Core","DOM: Core & HTML","jstenback+bmo","CLOSED","DUPLICATE","2008-07-31 02:31:24",,,"Components",,,"x86","crash",,8,"2002-01-21 12:32:42","Windows 2000"," --","mozbugs","David Anderson","critical","crash on display = 'none' on span element when nested in hidden anchor","Trunk",0,
126526,"defect","The subStringData should return a string  ,instead the application crashes","Core","DOM: Core & HTML","jstenback+bmo","CLOSED","WORKSFORME","2008-07-31 02:31:46",,,"Components",,,"All",,,4,"2002-02-19 17:46:14","All"," --","rakeshmishra","Rakesh Mishra","normal","The subStringData should return a string  ,instead the application crashes","Trunk",0,
137294,"defect","overflow CSS attribute ignored for BODY element","Core","DOM: CSS Object Model","jstenback+bmo","CLOSED","DUPLICATE","2002-04-15 06:21:49",,,"Components",,,"All",,,6,"2002-04-13 10:34:30","Windows 98"," --","lupufr","Benjamin Lupu","major","overflow CSS attribute ignored for BODY element","Trunk",0,
152416,"defect","Menus do not expand","Core","DOM: Core & HTML","jstenback+bmo","CLOSED","INVALID","2008-07-31 02:32:47",,,"Components",,,"x86",,,4,"2002-06-17 14:35:36","Windows 2000"," --","zarco.zwier","Zarco Zwier","normal","Menus do not expand","Trunk",0,
159331,"defect","Font mapping is different from IE when font-size has a non-integer value","Core","DOM: CSS Object Model","jstenback+bmo","CLOSED","DUPLICATE","2002-07-25 12:40:56",,,"Components",,,"x86",,,3,"2002-07-25 03:16:07","Windows 2000"," --","yuanyi21","Kyle Yuan","normal","Font mapping is different from IE when font-size has a non-integer value","Trunk",0,
161112,"defect","(see 22274) relatively positioned elements have extra padding (CSS)","Core","DOM: CSS Object Model","jstenback+bmo","CLOSED","DUPLICATE","2002-09-29 22:25:36",,,"Components",,,"PowerPC",,,4,"2002-08-05 07:44:15","macOS"," --","davis_utah","Davis Hammon","normal","(see 22274) relatively positioned elements have extra padding (CSS)","Trunk",0,
171925,"defect","Modify html select element with javascript","Core","DOM: Core & HTML","jstenback+bmo","CLOSED","INVALID","2008-07-31 02:34:06",,,"Components",,,"x86",,,3,"2002-10-01 08:24:26","Windows 2000"," --","altus","altus","normal","Modify html select element with javascript","Trunk",0,
85314,"defect","Necko Performance Review","Core","Networking","jtaylor","CLOSED","FIXED","2001-08-15 16:45:23",,,"Components",86115,,"All",,,4,"2001-06-11 16:39:29","All"," --","jtaylor","John Taylor","normal","Necko Performance Review","Trunk",0,
119369,"defect","NSS doesn't support internationalization","Core","Security","kaie","CLOSED","WORKSFORME","2002-02-14 17:49:28",,,"Components",,,"x86","intl",,4,"2002-01-10 17:51:40","Windows 2000"," --","xspuente",,"normal","NSS doesn't support internationalization","Trunk",0,
64213,"defect","certain table backgrounds/images/text will not render at all","Core","Layout: Tables","karnaze","CLOSED","INVALID","2001-02-06 20:40:02",,,"Components",,,"x86",,,14,"2001-01-03 10:47:58","Windows ME"," --","mlambert","Michael Lambert","critical","certain table backgrounds/images/text will not render at all","Trunk",0,
64771,"defect","cell text is not aligned to the left border","Core","Layout: Tables","karnaze","CLOSED","INVALID","2001-08-07 16:19:42",,,"Components",,,"x86",,,4,"2001-01-09 08:55:55","All"," --","jens-uwe","Jens-Uwe","normal","cell text is not aligned to the left border","Trunk",0,
66488,"defect","Mozilla ignores table header attributes set via CSS1","Core","Layout: Tables","karnaze","CLOSED","INVALID","2001-05-24 11:10:17",,,"Components",,,"x86","css1",,5,"2001-01-24 18:27:33","Linux"," --","dylang",,"normal","Mozilla ignores table header attributes set via CSS1","Trunk",0,
68263,"defect","Crashes when try to open page.","Core","Layout","karnaze","CLOSED","INVALID","2001-05-07 23:53:42",,,"Components",,,"x86","crash",,19,"2001-02-08 22:04:47","Windows 98"," --","berjoh","Bernard Johnston","critical","Crashes when try to open page.","Trunk",0,
68956,"defect","Screensaver wipes out table form text fields.","Core","Layout: Tables","karnaze","CLOSED","INVALID","2001-08-22 16:48:38",,,"Components",,,"x86",,,4,"2001-02-15 13:26:40","Windows NT"," --","slambert",,"normal","Screensaver wipes out table form text fields.","Trunk",0,
81964,"defect","web site doesn't full render","Core","Layout","karnaze","CLOSED","WORKSFORME","2001-07-05 10:38:33",,,"Components",,,"x86",,,11,"2001-05-21 12:02:37","Windows 98"," --","brenth",,"normal","web site doesn't full render","Trunk",0,
82245,"defect","Takes several reloads for web page to load fully","Core","Layout","karnaze","CLOSED","FIXED","2001-06-28 14:17:19",,,"Components",,,"x86",,,7,"2001-05-22 15:16:14","Windows 98"," --","iannbugzilla","Ian Neal","normal","Takes several reloads for web page to load fully","Trunk",0,
83323,"defect","Page looks bad in Moz but Ok in IE, NS4","Core","Layout: Tables","karnaze","CLOSED","WORKSFORME","2002-01-11 05:01:27",,,"Components",,,"x86","testcase",,11,"2001-05-30 11:21:50","Windows 2000"," --","burleigh","Frank Burleigh","normal","Page looks bad in Moz but Ok in IE, NS4","Trunk",0,
85107,"defect","Highlighted objects stay highlighted","Core","Layout","karnaze","CLOSED","WORKSFORME","2001-11-30 18:42:34",,,"Components",,,"x86",,,7,"2001-06-10 20:43:47","Windows 2000"," --","npietran","Nick Pietraniec","normal","Highlighted objects stay highlighted","Trunk",0,
87816,"defect","Wrong positioning of input fields","Core","Layout: Tables","karnaze","CLOSED","INVALID","2002-01-10 18:29:53",,,"Components",,,"x86",,,5,"2001-06-26 09:53:27","Windows 2000"," --","rabitt","Alexander Haas","normal","Wrong positioning of input fields","Trunk",0,
88584,"defect","cell is misaligned","Core","Layout: Tables","karnaze","CLOSED","INVALID","2003-03-25 06:23:13",,,"Components",,,"x86",,,11,"2001-06-30 12:47:03","Linux"," --","mozillabug","Robin Thellend","normal","cell is misaligned","Trunk",0,"[awd:tbl]"
90416,"defect","cell contents are not clipped with table-layout","Core","Layout: Tables","karnaze","CLOSED","INVALID","2001-07-11 17:28:23",,,"Components",,,"x86",,,5,"2001-07-11 16:42:20","Windows 2000"," --","davisre",,"major","cell contents are not clipped with table-layout","Trunk",0,"DIGBug"
93183,"defect","Mozilla hangs when loading this page","Core","Layout","karnaze","CLOSED","WORKSFORME","2001-09-26 23:41:15",,,"Components",,,"x86",,,9,"2001-08-01 19:21:39","Linux"," --","kitty","Krishnakumar B","critical","Mozilla hangs when loading this page","Trunk",0,
93504,"defect","register button missing","Core","Layout","karnaze","CLOSED","DUPLICATE","2001-10-15 13:54:28",,,"Components",,,"All",,,10,"2001-08-03 12:49:07","All"," --","mozilla.7b6g9","Robert Praetorius","normal","register button missing","Trunk",0,
102337,"defect","background left side banner image is overlapped by table","Core","Layout: Tables","karnaze","CLOSED","DUPLICATE","2001-10-03 04:56:41",,,"Components",,,"x86",,,15,"2001-09-29 03:56:55","Windows 2000"," --","mozbugz","[not reading bugmail]","normal","background left side banner image is overlapped by table","Trunk",0,
108444,"defect","Paddings wrong / doctype","Core","Layout: Tables","karnaze","CLOSED","DUPLICATE","2001-11-04 13:44:54",,,"Components",,,"x86",,,4,"2001-11-04 10:11:46","Windows 2000"," --","axel","Axel Sjøstedt","normal","Paddings wrong / doctype","Trunk",0,
129948,"defect","wrong table rendering, spaces between pictures in cells","Core","Layout: Tables","karnaze","CLOSED","DUPLICATE","2002-03-16 03:53:13",,,"Components",,,"x86",,,7,"2002-03-10 08:35:14","Windows NT"," --","tammer",,"major","wrong table rendering, spaces between pictures in cells","Trunk",0,
136370,"defect","css TD borders override TABLE  borders when border-collapse is used","Core","Layout: Tables","karnaze","CLOSED","WONTFIX","2002-04-10 01:09:21",,,"Components",,,"All",,,7,"2002-04-09 06:19:23","All"," --","gr+bugzilla","Gabriel Radic","normal","css TD borders override TABLE  borders when border-collapse is used","Trunk",0,
157965,"defect","Pages with floating tables doesn't print correctly","Core","Printing: Output","karnaze","CLOSED","WORKSFORME","2002-07-17 22:45:04",,,"Components",,,"x86",,,5,"2002-07-17 12:49:50","Linux"," --","rene","René Seindal","normal","Pages with floating tables doesn't print correctly","Trunk",0,
174871,"defect","Crash while using JS_EvaluateScript","Core","JavaScript Engine","khanson","CLOSED","DUPLICATE","2002-10-18 15:07:02",,,"Components",,,"x86","crash",,4,"2002-10-16 17:18:21","Linux"," --","rchauhan","Rahul Chauhan","critical","Crash while using JS_EvaluateScript","Trunk",0,
144419,"defect","TextSelection and InputCursor are not visible in Mozillas URL-Input-Field!","Core","DOM: Editor","kinmoz","CLOSED","WORKSFORME","2003-07-10 04:56:22",,,"Components",,,"x86",,,8,"2002-05-14 05:36:18","Windows 2000"," --","Frank.Jiranek","Frank Jiranek","normal","TextSelection and InputCursor are not visible in Mozillas URL-Input-Field!","Trunk",1,
190780,"defect","span rendering error  - target anchor side effect","Core","Layout","layout","CLOSED","INVALID","2003-02-08 06:20:13",,,"Components",,,"x86","xhtml",,10,"2003-01-27 05:58:47","Windows 2000"," --","hauser","Ralf Hauser","normal","span rendering error  - target anchor side effect","Trunk",0,
181728,"defect","the display of the text in <p>-tags is not fine...","Core","Layout: Text and Fonts","layout.fonts-and-text","CLOSED","WORKSFORME","2002-11-24 06:56:33",,,"Components",,,"x86",,,7,"2002-11-24 05:38:36","Linux"," --","patrick.tschanz","patrick tschanz","normal","the display of the text in <p>-tags is not fine...","Trunk",0,
183685,"defect","italic text is rendered at 20 degree angle with Xft","Core","Layout: Text and Fonts","layout.fonts-and-text","CLOSED","DUPLICATE","2002-12-05 05:48:42",,,"Components",,,"x86",,,5,"2002-12-05 02:30:42","Linux"," --","christopher_brien","Chris Brien","normal","italic text is rendered at 20 degree angle with Xft","Trunk",0,
207409,"defect","Drop down menu is too short","Core","Layout: Form Controls","layout.form-controls","CLOSED","DUPLICATE","2003-05-28 15:14:53",,,"Components",,,"x86",,,3,"2003-05-28 13:56:10","Windows XP"," --","dpbackes","Dan Backes","normal","Drop down menu is too short","Trunk",0,
74274,"defect","Cookies not working","Core","Networking: Cookies","morse","CLOSED","WORKSFORME","2001-07-23 01:21:08",,,"Components",,,"x86",,,6,"2001-03-31 15:58:40","Linux"," --","dplumpton",,"major","Cookies not working","Trunk",0,"DUPE ME"
176537,"defect","after block images unblock remains ghosted and ineffective","Core","Graphics: Image Blocking","morse","CLOSED","INVALID","2002-10-26 15:59:02",,,"Components",,,"x86",,,5,"2002-10-24 11:29:42","Windows ME"," --","alan","Alan Firminger","normal","after block images unblock remains ghosted and ineffective","Trunk",0,"[see comment 3]"
119025,"defect","It's just a try","Core","Layout: Text and Fonts","mozilla","CLOSED","INVALID","2008-07-31 02:36:57",,,"Components",,,"x86",,,3,"2002-01-09 11:43:17","Windows 2000"," --","eric-coutier","coucout","normal","It's just a try","Trunk",0,
70088,"defect","test, please ignore","Core","Internationalization: Localization","msanz","CLOSED","FIXED","2001-02-24 14:31:57",,,"Components",,,"x86",,,3,"2001-02-24 14:30:49","Windows NT"," --","msanz",,"normal","test, please ignore","Trunk",0,
87400,"defect","Logging onto sites does not work","Core","Networking: HTTP","neeti","CLOSED","INVALID","2002-03-21 13:12:41",,,"Components",,,"x86",,,10,"2001-06-22 21:26:41","Linux"," --","amitch","Amit D Chaudhary","major","Logging onto sites does not work","Trunk",0,
105495,"defect","no ssh port forwarding support","Core","Networking","neeti","CLOSED","DUPLICATE","2001-10-22 15:05:47",,,"Components",,,"PowerPC",,,4,"2001-10-18 13:29:42","Mac System 9.x"," --","remen","Jozef Remen","normal","no ssh port forwarding support","Trunk",0,
116689,"defect","Mozilla hangs system","Core","Networking","neeti","CLOSED","WORKSFORME","2002-04-17 18:25:22",,,"Components",,,"x86",,,11,"2001-12-23 09:29:17","Windows 98"," --","hause011","steven hauser","critical","Mozilla hangs system","Trunk",0,
73264,"defect","problems viewing html files","Core","Internationalization","nhottanscp","CLOSED","DUPLICATE","2001-05-04 17:29:51",,,"Components",,,"x86",,,8,"2001-03-23 15:59:23","Windows 98"," --","mimi_fruchter","mimi fruchter","normal","problems viewing html files","Trunk",0,
146082,"defect","All dialog titles are garbled for double-byte, on US OS + lang kit","Core","Internationalization","nhottanscp","CLOSED","INVALID","2002-05-21 19:27:14",,,"Components",,,"PowerPC",,,5,"2002-05-21 19:23:17","Mac System 9.x"," --","yinglinxia","Ying-Lin Xia","normal","All dialog titles are garbled for double-byte, on US OS + lang kit","Trunk",0,
79447,"defect","animated gifs with loop=0 never stop","Core","Graphics: ImageLib","pavlov","CLOSED","DUPLICATE","2001-05-08 11:40:32",,,"Components",,,"x86",,,4,"2001-05-08 10:03:19","Linux"," --","chbm","Carlos Morgado","normal","animated gifs with loop=0 never stop","Trunk",0,
80267,"defect","Images on http://www.alphaworks.ibm.com/ display incorrectly","Core","Graphics: ImageLib","pavlov","CLOSED","DUPLICATE","2012-10-29 19:14:17",,,"Components",,,"x86",,,4,"2001-05-11 08:47:56","Linux"," --","anthony","Anthony DeRobertis","minor","Images on http://www.alphaworks.ibm.com/ display incorrectly","Trunk",0,"DUPE ME"
82934,"defect","This animated GIF should have a transparent background","Core","Graphics: ImageLib","pavlov","CLOSED","DUPLICATE","2001-06-27 06:04:44",,,"Components",,,"x86",,,4,"2001-05-27 07:34:11","Windows ME"," --","knocte","Andrés G. Aragoneses","normal","This animated GIF should have a transparent background","Trunk",0,
101461,"defect","This website [securityfocus.com] crashes mozilla running on Linux","Core","Graphics: ImageLib","pavlov","CLOSED","WORKSFORME","2002-01-28 17:18:25",,,"Components",,,"x86","crash, memory-leak",,12,"2001-09-24 17:30:57","Linux"," --","david","Blu3","critical","This website [securityfocus.com] crashes mozilla running on Linux","Trunk",0,
119222,"defect","Some valid jpeg images fail to load in browser","Core","Graphics: ImageLib","pavlov","CLOSED","INVALID","2002-01-10 10:30:44",,,"Components",,,"Sun",,,5,"2002-01-10 09:30:13","Solaris"," --","Mitch","Mitch","normal","Some valid jpeg images fail to load in browser","Trunk",0,
143884,"defect","Mozilla shows certain GIF images as broken, while they are actually not.","Core","Graphics: ImageLib","pavlov","CLOSED","DUPLICATE","2002-05-13 08:06:27",,,"Components",,,"x86",,,9,"2002-05-12 05:46:02","Windows 98"," --","bugzilla","Wesha","major","Mozilla shows certain GIF images as broken, while they are actually not.","Trunk",0,
159520,"enhancement","mime type image/x-xbitmap not included?","Core","Graphics: ImageLib","pavlov","CLOSED","WORKSFORME","2002-07-26 09:11:22",,,"Components",,,"x86",,,4,"2002-07-26 02:27:29","Windows XP"," --","rgflink","Richard Flink","normal","mime type image/x-xbitmap not included?","Trunk",0,
176876,"defect","PNG transparency not 100% transparent","Core","Graphics: ImageLib","pavlov","CLOSED","INVALID","2002-11-03 10:50:31",,,"Components",,,"All",,,8,"2002-10-26 07:35:40","All"," --","aghull","andrew hull","normal","PNG transparency not 100% transparent","Trunk",0,
64659,"defect","The submit does not work for the ""Edit custom view"" page on above","Core","DOM: Core & HTML","pollmann","CLOSED","WORKSFORME","2019-03-13 06:45:08",,,"Components",,,"All",,,20,"2001-01-08 11:51:51","All"," --","amitch","Amit D Chaudhary","major","The submit does not work for the ""Edit custom view"" page on above","Trunk",1,
65099,"defect","newline doubling on textarea data save/restore","Core","Layout: Form Controls","pollmann","CLOSED","FIXED","2011-08-05 21:27:38",,,"Components",,,"x86",,,15,"2001-01-11 11:36:01","Linux"," --","brendan","Brendan Eich [:brendan]","normal","newline doubling on textarea data save/restore","Trunk",0,
67367,"defect","will not let me submit user name/passwd to hotmail","Core","DOM: Core & HTML","pollmann","CLOSED","WORKSFORME","2019-03-13 06:45:08",,,"Components",,,"x86","regression",,14,"2001-02-01 16:26:25","Linux"," --","matt","Matt Barzare","normal","will not let me submit user name/passwd to hotmail","Trunk",1,
82564,"defect","submitting bugzilla changes deletes the first and last double quote marks","Core","DOM: Core & HTML","pollmann","CLOSED","DUPLICATE","2019-03-13 06:45:08",,,"Components",,,"x86","dataloss",,4,"2001-05-24 10:55:27","All"," --","asa","Asa Dotzler [:asa]","critical","submitting bugzilla changes deletes the first and last double quote marks","Trunk",0,
83445,"defect","Hitting Refresh does not reset form values","Core","Layout: Form Controls","pollmann","CLOSED","DUPLICATE","2008-07-31 10:11:55",,,"Components",,,"x86","regression, relnote",,18,"2001-05-31 03:31:08","Linux"," --","jg","James Green","normal","Hitting Refresh does not reset form values","Trunk",0,"JMKG - Document this feature in help docs"
84861,"defect","Frames are not handled properly on complex sites","Core","Layout: Images, Video, and HTML Frames","pollmann","CLOSED","WORKSFORME","2018-08-29 15:22:03",,,"Components",,,"x86",,,3,"2001-06-08 21:50:03","Linux"," --","grtodd","G. Todd","major","Frames are not handled properly on complex sites","Trunk",0,
91096,"defect","Not playing ""nice"" with Zope managment frames","Core","Layout: Images, Video, and HTML Frames","pollmann","CLOSED","WORKSFORME","2018-08-29 15:22:03",,,"Components",,,"x86",,,5,"2001-07-17 06:54:47","Windows 2000"," --","simon.blandford",,"normal","Not playing ""nice"" with Zope managment frames","Trunk",0,
100284,"defect","Search parameters aren't assigned in framesets","Core","Layout: Images, Video, and HTML Frames","pollmann","CLOSED","INVALID","2018-08-29 15:22:03",,,"Components",,,"x86","testcase",,5,"2001-09-18 05:50:32","Windows 2000"," --","maebert","Andreas Mäbert","major","Search parameters aren't assigned in framesets","Trunk",0,
100494,"defect","scrollbars frame don't work when document content is updated through javascript","Core","Layout: Images, Video, and HTML Frames","pollmann","CLOSED","WORKSFORME","2018-08-29 15:22:03",,,"Components",,,"Sun",,,6,"2001-09-19 01:37:26","Solaris"," --","b.lecomte","Brice Lecomte","normal","scrollbars frame don't work when document content is updated through javascript","Trunk",0,
113241,"defect","doesn't go Back when previous page was created using POST data","Core","DOM: Navigation","radha","CLOSED","WORKSFORME","2008-07-31 02:40:03",,,"Components",,,"x86",,,8,"2001-12-03 04:44:03","Linux"," --","marius.andreiana","Marius Andreiana","normal","doesn't go Back when previous page was created using POST data","Trunk",0,
145672,"defect","Testing system. Please ignore","Core","DOM: Navigation","radha","CLOSED","INVALID","2008-07-31 02:41:26",,,"Components",,,"PowerPC",,,3,"2002-05-20 04:53:46","AIX"," --","alurubs","cineojn","minor","Testing system. Please ignore","Trunk",0,
154589,"enhancement","implement Internet Explorer DOM features document.all and others.","Core","DOM: Core & HTML","ramon_garcia_f","CLOSED","DUPLICATE","2011-08-05 22:36:52","document.all",,"Components",,,"All","arch, highrisk",,136,"2002-06-27 06:28:03","All"," --","ramon_garcia_f","Ramón García","normal","implement Internet Explorer DOM features document.all and others.","Trunk",1,"duplicate of bug 74201."
70089,"defect","test, please ignore","Core","Internationalization: Localization","rchen","CLOSED","FIXED","2001-02-24 15:32:48",,,"Components",,,"x86",,,4,"2001-02-24 14:32:27","Windows NT"," --","msanz",,"normal","test, please ignore","Trunk",0,
73483,"defect","submit() bug","Core","DOM: Core & HTML","rods","CLOSED","WORKSFORME","2019-03-13 06:45:08",,,"Components",,,"x86",,,5,"2001-03-26 13:24:25","Windows 2000"," --","james.caudill","James Caudill","major","submit() bug","Trunk",0,
81614,"defect","[crash] using ""target=[frame-target]"" in ""<FORM>"" tag","Core","DOM: Core & HTML","rods","CLOSED","WORKSFORME","2019-03-13 06:45:08",,,"Components",,,"x86",,,3,"2001-05-18 05:59:52","Windows 98"," --","coen",,"major","[crash] using ""target=[frame-target]"" in ""<FORM>"" tag","Trunk",0,
82270,"defect","Multiple select fields show through hidden divs","Core","Layout: Form Controls","rods","CLOSED","WORKSFORME","2002-07-25 09:22:26",,,"Components",,,"All",,,23,"2001-05-22 17:36:43","All"," --","mikeypotter","Mike Potter","normal","Multiple select fields show through hidden divs","Trunk",2,
82589,"defect","tab key in form entry kills browser","Core","Layout: Form Controls","rods","CLOSED","DUPLICATE","2001-07-10 12:15:04",,,"Components",,,"x86","crash",,4,"2001-05-24 12:34:44","Linux"," --","jefu","jeff putnam","critical","tab key in form entry kills browser","Trunk",0,
84970,"defect","Press space in textbox with ICQ docked = page scrolls down","Core","Layout: Form Controls","rods","CLOSED","DUPLICATE","2001-07-10 14:07:42",,,"Components",,,"x86",,,5,"2001-06-09 17:40:53","Windows 2000"," --","joevld","Joe Veldhuis","minor","Press space in textbox with ICQ docked = page scrolls down","Trunk",0,
85795,"defect","Right goes to beginning of text field, but left does not go to end","Core","Layout: Form Controls","rods","CLOSED","DUPLICATE","2001-06-14 07:36:41",,,"Components",,,"All",,,5,"2001-06-13 17:16:42","All"," --","anthony","Anthony DeRobertis","minor","Right goes to beginning of text field, but left does not go to end","Trunk",0,
87681,"defect","Wrong method used in .submit()","Core","DOM: Core & HTML","rods","CLOSED","DUPLICATE","2019-03-13 06:45:08",,,"Components",,,"Sun",,,4,"2001-06-25 13:07:33","SunOS"," --","hume","Brandon Hume","normal","Wrong method used in .submit()","Trunk",0,
88606,"defect","When I start typing in a form box after I've just loaded a form, sometimes the form boxes below will shift up slightly","Core","DOM: Core & HTML","rods","CLOSED","DUPLICATE","2019-03-13 06:45:08",,,"Components",,,"x86",,,6,"2001-06-30 14:41:52","Windows NT"," --","mrkevin","Kevin Plattner","normal","When I start typing in a form box after I've just loaded a form, sometimes the form boxes below will shift up slightly","Trunk",0,
88821,"defect","Infinite loop of expired cache warnings.","Core","DOM: Core & HTML","rods","CLOSED","WORKSFORME","2019-03-13 06:45:08",,,"Components",,,"x86",,,4,"2001-07-02 09:59:45","Windows NT"," --","einheber","Patrick Einheber","major","Infinite loop of expired cache warnings.","Trunk",0,
90166,"defect","crash on form submit","Core","DOM: Core & HTML","rods","CLOSED","DUPLICATE","2019-03-13 06:45:08",,,"Components",,,"All","smoketest",,4,"2001-07-10 10:35:59","All"," --","twalker","Tracy Walker [:tracy]","blocker","crash on form submit","Trunk",0,
93433,"defect","Error showing pre-selected menu-elements","Core","Layout: Form Controls","rods","CLOSED","WORKSFORME","2001-09-22 14:12:57",,,"Components",,,"x86",,,5,"2001-08-03 09:04:44","Windows NT"," --","dennis.birkholz","Dennis Birkholz","major","Error showing pre-selected menu-elements","Trunk",0,
114441,"defect","can't press the SIGN IN button","Core","Layout: Form Controls","rods","CLOSED","DUPLICATE","2001-12-10 17:19:16",,,"Components",,,"x86",,,8,"2001-12-10 10:27:05","Windows NT"," --","georg_gruber","Georg Gruber","normal","can't press the SIGN IN button","Trunk",0,
126075,"defect","submitting forms causes crashes","Core","Layout: Form Controls","rods","CLOSED","DUPLICATE","2002-02-17 19:55:38",,,"Components",,,"x86",,,5,"2002-02-17 13:53:44","Windows XP"," --","brant","Brant Gurganus","normal","submitting forms causes crashes","Trunk",0,
126357,"defect","printing this URL results in blank pages and missing content","Core","Printing: Output","rods","CLOSED","WORKSFORME","2002-04-04 00:26:02",,,"Components",,,"x86",,,7,"2002-02-18 21:46:09","Windows 2000"," --","rich_olson","Rich Olson","normal","printing this URL results in blank pages and missing content","Trunk",0,
136685,"defect","Keyboard locked after cancelling print preview","Core","Print Preview","rods","CLOSED","WORKSFORME","2002-05-23 20:46:39",,,"Components",,,"x86",,,5,"2002-04-10 11:13:18","Windows XP"," --","paul_j","Paul J. Ste. Marie","major","Keyboard locked after cancelling print preview","Trunk",0,
137123,"defect","Print Preview Freezes","Core","Print Preview","rods","CLOSED","WORKSFORME","2002-05-23 18:21:06",,,"Components",,,"x86","hang",,6,"2002-04-12 08:37:07","Windows 2000"," --","sekar",,"normal","Print Preview Freezes","Trunk",0,
142045,"defect","Fails to print under all conditions to HP PSC 750","Core","Printing: Output","rods","CLOSED","INVALID","2002-05-08 12:13:54",,,"Components",,,"x86",,,4,"2002-05-03 09:07:44","Windows 2000"," --","nconroy181","Neill Conroy","normal","Fails to print under all conditions to HP PSC 750","Trunk",0,
148175,"defect","CTL-BACKSPACE in form text field crashes browser","Core","Layout: Form Controls","rods","CLOSED","WORKSFORME","2002-08-05 06:07:01",,,"Components",,,"x86","crash, stackwanted",,7,"2002-05-30 11:02:26","Linux"," --","jwiens","Jordan Wiens","critical","CTL-BACKSPACE in form text field crashes browser","Trunk",0,
153289,"defect","Problem printing with FinePrint 2000 version 3.60","Core","Printing: Output","rods","CLOSED","WONTFIX","2003-07-23 20:05:08",,,"Components",,,"x86",,,4,"2002-06-20 22:53:42","Windows 98"," --","u52928",,"normal","Problem printing with FinePrint 2000 version 3.60","Trunk",0,
157289,"defect","Cannot paste text into text areas on forms","Core","Layout: Form Controls","rods","CLOSED","INVALID","2003-03-11 11:00:50",,,"Components",,,"x86",,,5,"2002-07-13 04:14:09","Linux"," --","mozilla","Antonio M. D'souza","major","Cannot paste text into text areas on forms","Trunk",0,
159499,"defect","No images in print preview","Core","Print Preview","rods","CLOSED","WORKSFORME","2003-05-20 12:48:34",,,"Components",83774,,"x86",,,13,"2002-07-25 22:41:57","Windows 98"," --","baphomepage",,"normal","No images in print preview","Trunk",0,
72479,"defect","lastIndex property of RegExp object is undefined","Core","JavaScript Engine","rogerl","CLOSED","INVALID","2002-01-18 00:39:55",,,"Components",,,"x86",,,5,"2001-03-19 08:15:13","Windows NT"," --","udo.offermann","udoo","normal","lastIndex property of RegExp object is undefined","Trunk",0,
84445,"defect","onMouseOver Image Disappear","Core","JavaScript Engine","rogerl","CLOSED","DUPLICATE","2002-01-18 00:39:55",,,"Components",,,"x86",,,4,"2001-06-07 01:31:30","Windows 98"," --","jvanvelden",,"major","onMouseOver Image Disappear","Trunk",0,
